customer_id,snapshot_date,age,region,relationship_months,avg_monthly_inflow_6m,salary_inflow_ratio,inflow_cv_6m,avg_balance_6m,min_balance_6m,avg_monthly_spend_6m,monthly_txn_count_6m,digital_txn_ratio,cash_withdrawal_ratio,essential_spend_ratio,discretionary_spend_ratio,travel_spend_ratio,education_spend_ratio,business_merchant_ratio,investment_contribution_ratio,loan_balance,credit_card_utilisation,days_since_last_txn,monthly_app_logins_3m,products_held,overdraft_events_6m,late_payment_events_12m
C00750,2026-06-30,42,Waikato,88,8414,0.713,0.19,11569,3626,6759,104,0.802,0.087,0.34,0.516,0.087,0.078,0.084,0.039,94367,0.645,1,20,3,1,0
C00751,2026-06-30,32,Canterbury,71,7704,0.603,0.175,6892,582,6709,101,0.856,0.09,0.39,0.488,0.157,0.061,0.011,0.045,52645,0.706,2,32,5,3,1
C00752,2026-06-30,18,Canterbury,6,2503,0.884,0.179,2826,879,2294,85,0.831,0.015,0.456,0.432,0.053,0.077,0.022,0.019,6074,0.421,3,19,1,0,0
C00753,2026-06-30,21,Other,42,3180,0.743,0.276,5725,1639,2658,65,0.974,0.039,0.427,0.398,0.056,0.112,0.015,0.036,6117,0.391,3,30,3,0,0
C00754,2026-06-30,62,Waikato,140,18193,0.584,0.111,129323,84276,7480,54,0.824,0.041,0.483,0.305,0.144,0.012,0.116,0.282,0,0.27,4,14,7,0,0
C00755,2026-06-30,53,Wellington,163,21390,0.575,0.214,122426,89317,8120,56,0.744,0.019,0.489,0.333,0.143,0.0,0.082,0.279,418586,0.263,4,11,5,0,0
C00756,2026-06-30,44,Wellington,113,5975,0.932,0.045,20490,12361,3565,55,0.831,0.064,0.473,0.264,0.096,0.095,0.076,0.047,171028,0.306,4,23,4,0,0
C00757,2026-06-30,65,Auckland,152,3229,0.535,0.278,8299,3607,1857,12,0.359,0.424,0.469,0.133,0.015,0.028,0.09,0.033,23439,0.0,29,6,2,1,0
C00758,2026-06-30,63,Bay of Plenty,141,3616,0.559,0.29,10195,3252,2255,3,0.263,0.373,0.475,0.204,0.0,0.038,0.093,0.057,27904,0.067,15,3,3,0,0
C00759,2026-06-30,49,Wellington,98,4128,0.97,0.119,19804,10379,1977,52,0.726,0.063,0.473,0.297,0.036,0.056,0.044,0.068,74942,0.155,2,22,5,0,0
C00760,2026-06-30,48,Other,168,21805,0.463,0.178,119320,87076,10467,52,0.756,0.089,0.467,0.302,0.157,0.074,0.117,0.217,109596,0.241,6,16,6,0,0
C00761,2026-06-30,59,Other,149,13628,0.467,0.23,124474,75185,4664,31,0.819,0.0,0.492,0.275,0.15,0.046,0.139,0.222,69195,0.36,4,22,6,0,0
C00762,2026-06-30,50,Other,86,6054,0.81,0.125,33183,18700,2445,59,0.888,0.114,0.455,0.17,0.06,0.058,0.112,0.098,84244,0.2,2,21,2,0,0
C00763,2026-06-30,31,Auckland,1,3922,0.564,0.167,3431,1060,3099,75,1.0,0.0,0.411,0.399,0.017,0.077,0.061,0.023,12850,0.418,3,16,2,2,1
C00764,2026-06-30,41,Waikato,98,4760,0.958,0.124,16693,9550,2775,62,0.791,0.03,0.331,0.384,0.032,0.072,0.072,0.116,57508,0.379,7,21,4,0,0
C00765,2026-06-30,45,Auckland,90,10281,0.586,0.263,11770,1746,10255,111,0.844,0.039,0.375,0.512,0.127,0.021,0.076,0.0,49447,0.8,2,20,3,1,1
C00766,2026-06-30,23,Wellington,25,3266,0.854,0.16,1906,441,2209,68,0.847,0.0,0.358,0.477,0.074,0.067,0.025,0.0,6784,0.301,4,22,3,0,0
C00767,2026-06-30,43,Canterbury,72,6073,0.631,0.205,4584,377,4104,97,0.932,0.059,0.365,0.416,0.053,0.073,0.033,0.051,62154,0.447,1,28,3,0,0
C00768,2026-06-30,33,Bay of Plenty,66,4641,0.683,0.282,1966,678,3502,94,0.923,0.065,0.421,0.43,0.031,0.071,0.046,0.026,3634,0.117,4,21,1,0,1
C00769,2026-06-30,38,Waikato,70,7452,0.874,0.158,7909,3849,4941,52,0.911,0.086,0.415,0.259,0.051,0.081,0.06,0.092,0,0.371,4,16,4,0,0
C00770,2026-06-30,21,Waikato,42,3141,0.838,0.165,5223,1075,2794,56,0.872,0.046,0.468,0.322,0.064,0.103,0.06,0.047,9814,0.107,5,23,2,0,0
C00771,2026-06-30,27,Waikato,51,2911,0.739,0.307,3631,753,2306,70,0.767,0.0,0.499,0.319,0.0,0.085,0.069,0.043,5766,0.226,5,26,2,0,0
C00772,2026-06-30,29,Other,65,3534,0.699,0.258,7127,1217,2583,86,0.922,0.046,0.4,0.394,0.054,0.134,0.071,0.061,0,0.174,2,25,1,0,0
C00773,2026-06-30,47,Canterbury,108,26768,0.515,0.236,68191,46266,9811,26,0.798,0.0,0.516,0.254,0.127,0.009,0.115,0.32,0,0.0,7,20,7,0,0
C00774,2026-06-30,38,Bay of Plenty,126,8196,0.847,0.078,16371,7760,4212,66,0.816,0.164,0.531,0.295,0.047,0.072,0.068,0.111,91227,0.328,7,17,4,0,0
C00775,2026-06-30,43,Wellington,112,6691,0.988,0.102,16240,5782,3682,50,0.824,0.083,0.437,0.312,0.088,0.1,0.054,0.083,223649,0.47,4,10,3,0,0
C00776,2026-06-30,32,Canterbury,55,3089,0.682,0.178,1972,816,2001,71,0.895,0.032,0.444,0.351,0.057,0.073,0.031,0.025,6778,0.444,9,28,2,0,0
C00777,2026-06-30,32,Wellington,13,4025,0.722,0.292,3574,634,3941,69,0.878,0.095,0.451,0.354,0.037,0.113,0.007,0.0,18593,0.228,2,27,1,0,0
C00778,2026-06-30,64,Wellington,135,19880,0.472,0.255,71594,60271,5115,65,0.706,0.073,0.468,0.242,0.146,0.014,0.096,0.292,0,0.154,8,9,6,0,0
C00779,2026-06-30,53,Bay of Plenty,154,3637,0.359,0.253,12203,6460,1134,8,0.198,0.403,0.462,0.209,0.0,0.007,0.123,0.046,30253,0.015,37,1,1,0,0
C00780,2026-06-30,35,Auckland,116,6860,0.97,0.103,13765,6454,3975,73,0.848,0.003,0.528,0.206,0.026,0.045,0.0,0.092,0,0.361,3,23,3,0,0
C00781,2026-06-30,27,Other,76,13819,0.648,0.176,19286,551,11784,98,0.916,0.043,0.476,0.444,0.149,0.053,0.108,0.037,249980,0.857,2,30,4,3,0
C00782,2026-06-30,26,Waikato,32,3868,0.935,0.186,2437,1036,2810,76,0.828,0.0,0.403,0.384,0.001,0.071,0.029,0.0,5533,0.506,3,24,2,0,0
C00783,2026-06-30,44,Waikato,58,6154,0.737,0.27,11285,526,4430,99,0.842,0.0,0.463,0.401,0.147,0.055,0.081,0.016,0,0.597,2,29,3,3,0
C00784,2026-06-30,23,Bay of Plenty,13,3518,0.851,0.217,8473,2592,2978,40,0.821,0.055,0.442,0.251,0.049,0.102,0.035,0.068,4056,0.294,4,17,1,0,0
C00785,2026-06-30,28,Auckland,31,3681,0.737,0.143,1818,505,2640,65,0.848,0.057,0.408,0.396,0.021,0.102,0.062,0.094,19538,0.219,2,23,2,0,0
C00786,2026-06-30,31,Wellington,112,5132,0.814,0.031,21052,8212,3405,65,0.649,0.116,0.499,0.289,0.051,0.073,0.084,0.085,0,0.426,3,26,4,0,0
C00787,2026-06-30,52,Canterbury,158,18081,0.555,0.16,106928,56191,6344,40,0.797,0.172,0.428,0.356,0.127,0.0,0.125,0.261,150283,0.092,6,16,7,0,0
C00788,2026-06-30,54,Auckland,150,4718,0.52,0.261,11633,4186,2598,14,0.271,0.363,0.513,0.252,0.0,0.022,0.13,0.057,8662,0.152,20,0,2,0,0
C00789,2026-06-30,53,Waikato,121,3743,0.343,0.262,23073,10098,1768,32,0.356,0.314,0.43,0.242,0.039,0.0,0.098,0.068,14159,0.2,19,9,1,0,0
C00790,2026-06-30,49,Canterbury,96,7375,0.812,0.092,18109,8977,5307,68,0.706,0.072,0.583,0.263,0.065,0.075,0.039,0.088,456603,0.066,3,13,4,0,0
C00791,2026-06-30,52,Other,176,12323,0.494,0.249,55402,35628,4042,36,0.684,0.11,0.395,0.313,0.157,0.021,0.122,0.29,0,0.337,5,20,6,0,0
C00792,2026-06-30,44,Wellington,46,4666,0.787,0.16,15531,9470,2492,68,0.955,0.026,0.498,0.266,0.093,0.048,0.02,0.06,189884,0.161,4,24,6,0,0
C00793,2026-06-30,63,Bay of Plenty,199,18202,0.377,0.221,158946,108476,9870,76,0.684,0.067,0.486,0.256,0.147,0.044,0.127,0.332,206663,0.166,6,23,6,0,0
C00794,2026-06-30,41,Auckland,44,5166,0.887,0.197,7521,3604,2575,46,0.868,0.031,0.474,0.248,0.066,0.06,0.042,0.097,171178,0.221,4,26,4,0,0
C00795,2026-06-30,30,Canterbury,135,10512,0.627,0.248,14186,3757,8988,96,0.879,0.136,0.334,0.513,0.137,0.024,0.124,0.026,137778,0.757,2,27,3,1,2
C00796,2026-06-30,21,Canterbury,1,4424,0.531,0.295,4017,1352,2931,65,0.958,0.04,0.394,0.379,0.06,0.107,0.042,0.08,42883,0.389,4,20,1,0,0
C00797,2026-06-30,18,Waikato,6,3772,0.808,0.187,5612,944,2757,73,0.848,0.048,0.492,0.328,0.049,0.097,0.069,0.055,6175,0.381,4,20,1,0,0
C00798,2026-06-30,34,Canterbury,50,3246,0.742,0.207,2482,1359,2921,74,0.844,0.054,0.451,0.354,0.035,0.06,0.018,0.006,0,0.174,4,24,3,0,0
C00799,2026-06-30,30,Auckland,65,7005,0.687,0.203,10080,2968,6194,87,0.744,0.155,0.411,0.442,0.063,0.041,0.049,0.02,130328,0.61,2,25,4,0,0
C00800,2026-06-30,21,Wellington,1,4181,0.68,0.181,2614,440,3073,77,0.84,0.078,0.526,0.393,0.015,0.121,0.015,0.075,13989,0.26,2,28,3,0,0
C00801,2026-06-30,35,Canterbury,85,7426,0.593,0.268,10485,1005,6551,126,0.846,0.045,0.475,0.401,0.128,0.074,0.087,0.041,47714,0.71,1,20,3,1,0
C00802,2026-06-30,51,Other,134,18986,0.679,0.191,156107,103591,5736,41,0.734,0.082,0.475,0.297,0.142,0.05,0.094,0.365,0,0.226,7,17,5,0,0
C00803,2026-06-30,25,Bay of Plenty,20,3557,0.648,0.283,3415,1734,2824,73,0.996,0.02,0.514,0.361,0.043,0.102,0.032,0.0,6998,0.482,3,14,2,0,0
C00804,2026-06-30,32,Wellington,40,2899,0.649,0.294,5924,2126,2310,80,0.941,0.05,0.404,0.46,0.077,0.075,0.028,0.029,14529,0.372,2,15,1,1,0
C00805,2026-06-30,30,Canterbury,92,6444,0.778,0.198,9956,828,5227,79,0.738,0.076,0.438,0.485,0.142,0.04,0.019,0.088,0,0.554,1,30,3,1,0
C00806,2026-06-30,51,Waikato,129,16348,0.572,0.166,107122,69602,7096,54,0.744,0.031,0.557,0.255,0.146,0.0,0.147,0.247,491047,0.0,6,14,5,0,0
C00807,2026-06-30,39,Other,92,6788,0.81,0.127,19262,7124,3942,67,0.921,0.015,0.512,0.245,0.037,0.099,0.079,0.13,192393,0.122,4,21,3,0,0
C00808,2026-06-30,22,Wellington,1,2269,0.655,0.208,3084,1214,1700,60,1.0,0.062,0.463,0.335,0.041,0.087,0.044,0.055,6210,0.292,2,33,1,0,1
C00809,2026-06-30,41,Bay of Plenty,164,14570,0.527,0.25,103450,75132,6984,47,0.741,0.091,0.544,0.219,0.142,0.014,0.081,0.183,251524,0.06,3,7,5,0,0
C00810,2026-06-30,56,Canterbury,158,13330,0.51,0.097,132180,84467,3612,69,0.735,0.0,0.528,0.317,0.119,0.037,0.117,0.252,0,0.237,4,9,6,0,0
C00811,2026-06-30,48,Other,104,18832,0.557,0.225,143729,94229,6862,43,0.862,0.024,0.508,0.349,0.142,0.049,0.159,0.285,223243,0.231,3,13,7,0,0
C00812,2026-06-30,18,Waikato,1,2670,0.781,0.239,3351,1827,1648,56,1.0,0.018,0.435,0.401,0.039,0.108,0.054,0.0,22611,0.218,3,29,3,0,0
C00813,2026-06-30,40,Bay of Plenty,78,5097,0.648,0.166,21298,12333,3326,73,0.872,0.031,0.457,0.232,0.079,0.064,0.012,0.098,0,0.355,4,15,4,0,0
C00814,2026-06-30,60,Bay of Plenty,157,21676,0.532,0.097,121404,57665,10493,40,0.759,0.0,0.605,0.246,0.143,0.022,0.124,0.282,223664,0.318,4,21,7,1,0
C00815,2026-06-30,62,Canterbury,113,4957,0.475,0.344,7867,3686,2429,32,0.322,0.347,0.557,0.234,0.024,0.056,0.078,0.05,30856,0.064,14,2,2,0,0
C00816,2026-06-30,39,Canterbury,121,5035,0.937,0.063,11761,4267,2931,80,0.791,0.037,0.452,0.282,0.063,0.038,0.016,0.071,0,0.263,2,21,3,0,0
C00817,2026-06-30,23,Bay of Plenty,2,3152,0.699,0.224,4300,1066,2494,67,0.801,0.118,0.445,0.443,0.03,0.088,0.026,0.109,8259,0.258,5,20,2,0,0
C00818,2026-06-30,56,Waikato,94,4635,0.509,0.318,8306,4114,2151,39,0.325,0.313,0.533,0.101,0.039,0.032,0.031,0.0,32484,0.056,22,0,2,0,0
C00819,2026-06-30,47,Auckland,63,9049,0.857,0.063,9510,4733,5771,68,0.816,0.077,0.502,0.375,0.046,0.083,0.047,0.115,32315,0.114,3,19,3,1,0
C00820,2026-06-30,33,Bay of Plenty,44,8271,0.727,0.144,16728,5497,6614,92,0.873,0.082,0.41,0.433,0.089,0.018,0.158,0.061,220861,0.692,2,31,4,0,0
C00821,2026-06-30,28,Auckland,81,6204,0.655,0.201,2873,460,6119,72,0.927,0.076,0.396,0.328,0.024,0.09,0.078,0.018,9916,0.266,3,33,3,0,0
C00822,2026-06-30,32,Wellington,92,6494,0.894,0.038,20412,11308,3333,46,0.831,0.014,0.475,0.292,0.078,0.084,0.076,0.104,238191,0.157,6,27,5,0,0
C00823,2026-06-30,18,Auckland,6,3396,0.592,0.212,1683,443,2699,91,1.0,0.046,0.464,0.266,0.039,0.088,0.021,0.065,9387,0.274,5,23,3,0,0
C00824,2026-06-30,56,Waikato,187,16341,0.434,0.112,222814,161720,5488,64,0.843,0.0,0.529,0.297,0.119,0.046,0.083,0.378,0,0.163,5,12,6,0,0
C00825,2026-06-30,51,Canterbury,149,3063,0.582,0.281,13705,6891,2056,22,0.331,0.361,0.524,0.219,0.0,0.026,0.112,0.01,14338,0.165,38,5,2,0,0
C00826,2026-06-30,30,Waikato,35,4398,0.762,0.234,3519,1182,3691,80,0.959,0.057,0.492,0.311,0.0,0.091,0.059,0.033,12387,0.359,3,34,2,1,0
C00827,2026-06-30,47,Auckland,144,15827,0.609,0.277,285465,199168,5254,71,0.75,0.018,0.465,0.373,0.127,0.003,0.115,0.318,0,0.11,3,15,5,0,0
C00828,2026-06-30,39,Bay of Plenty,83,8302,0.647,0.355,6708,170,8540,102,0.909,0.075,0.452,0.478,0.119,0.027,0.048,0.036,73114,0.711,1,24,4,0,1
C00829,2026-06-30,34,Waikato,1,4704,0.65,0.324,4038,897,3322,62,0.847,0.049,0.524,0.347,0.043,0.131,0.03,0.088,25032,0.254,4,27,1,0,0
C00830,2026-06-30,23,Wellington,1,4375,0.453,0.135,2150,557,2534,96,0.905,0.06,0.47,0.379,0.063,0.092,0.053,0.047,12005,0.408,4,24,2,0,0
C00831,2026-06-30,45,Wellington,72,6784,0.852,0.166,11751,5529,5279,57,0.82,0.114,0.478,0.275,0.053,0.065,0.051,0.093,141987,0.415,3,22,4,0,0
C00832,2026-06-30,37,Wellington,98,6794,0.789,0.173,6185,3415,3219,69,0.819,0.058,0.438,0.377,0.037,0.084,0.048,0.101,165949,0.29,2,23,3,0,0
C00833,2026-06-30,52,Canterbury,172,13463,0.447,0.149,70089,45413,4372,46,0.781,0.0,0.445,0.218,0.163,0.057,0.139,0.258,292649,0.157,6,14,7,0,0
C00834,2026-06-30,37,Bay of Plenty,103,10180,0.676,0.165,13673,1383,9080,77,0.75,0.133,0.456,0.471,0.103,0.066,0.05,0.076,116993,0.872,1,16,4,0,1
C00835,2026-06-30,27,Wellington,79,7334,0.518,0.258,7460,409,6628,104,0.755,0.103,0.407,0.531,0.113,0.026,0.101,0.065,80791,0.867,2,29,4,1,0
C00836,2026-06-30,50,Canterbury,77,9137,0.61,0.147,8572,2917,7788,67,0.961,0.118,0.469,0.361,0.07,0.068,0.136,0.064,199620,0.614,2,20,5,1,0
C00837,2026-06-30,41,Canterbury,88,7504,0.844,0.175,14076,7253,3772,42,0.929,0.022,0.483,0.278,0.049,0.071,0.0,0.058,76200,0.294,4,23,4,0,0
C00838,2026-06-30,33,Waikato,73,5543,0.782,0.159,7444,2637,3443,44,0.895,0.057,0.491,0.256,0.038,0.074,0.037,0.095,144638,0.401,3,25,4,0,0
C00839,2026-06-30,52,Waikato,124,19996,0.597,0.168,90561,56536,8249,62,0.768,0.024,0.537,0.254,0.086,0.033,0.118,0.255,0,0.338,5,22,5,0,0
C00840,2026-06-30,42,Bay of Plenty,96,6854,0.928,0.101,35957,20611,3557,70,0.861,0.123,0.502,0.267,0.046,0.072,0.028,0.082,213246,0.045,5,26,4,0,0
C00841,2026-06-30,38,Wellington,95,9489,0.742,0.164,10234,3313,7145,112,0.822,0.114,0.397,0.448,0.087,0.038,0.096,0.062,142157,0.52,1,20,4,0,0
C00842,2026-06-30,36,Wellington,115,5306,0.732,0.216,12609,8486,3055,90,0.736,0.119,0.44,0.357,0.064,0.049,0.072,0.039,142543,0.156,3,22,5,0,0
C00843,2026-06-30,33,Wellington,71,5288,0.777,0.158,21506,8948,3377,61,0.855,0.156,0.416,0.247,0.078,0.071,0.068,0.083,86640,0.24,5,22,4,0,0
C00844,2026-06-30,47,Wellington,98,3141,0.371,0.377,12136,4587,1373,13,0.251,0.427,0.552,0.139,0.0,0.072,0.062,0.024,18501,0.202,24,0,1,0,0
C00845,2026-06-30,55,Bay of Plenty,96,3124,0.363,0.336,16581,6362,1643,20,0.251,0.392,0.414,0.22,0.045,0.004,0.055,0.0,36641,0.111,34,0,3,0,0
C00846,2026-06-30,38,Canterbury,89,6019,0.778,0.106,29107,8306,3682,40,0.854,0.036,0.518,0.313,0.06,0.037,0.059,0.069,158984,0.148,2,22,4,0,0
C00847,2026-06-30,29,Wellington,78,8616,0.589,0.219,3665,236,7853,120,0.894,0.016,0.373,0.515,0.121,0.046,0.1,0.0,75817,0.727,1,30,5,0,0
C00848,2026-06-30,32,Wellington,44,2958,0.789,0.177,3089,1004,2454,71,0.908,0.03,0.425,0.397,0.064,0.075,0.029,0.0,6184,0.515,3,18,1,0,1
C00849,2026-06-30,37,Bay of Plenty,70,6689,0.765,0.215,19196,4493,4949,82,0.778,0.066,0.443,0.431,0.133,0.042,0.06,0.018,94289,0.609,3,22,4,2,0
C00850,2026-06-30,33,Canterbury,91,7894,0.616,0.21,12149,2247,5993,73,0.855,0.0,0.474,0.48,0.107,0.03,0.084,0.035,130471,0.726,1,24,3,1,0
C00851,2026-06-30,55,Waikato,182,13770,0.553,0.207,274089,160060,2479,44,0.855,0.083,0.519,0.267,0.161,0.034,0.107,0.307,0,0.26,5,10,6,0,0
C00852,2026-06-30,38,Bay of Plenty,82,8570,0.835,0.081,9995,4636,4099,60,0.833,0.06,0.484,0.256,0.06,0.071,0.026,0.067,143855,0.082,2,21,5,0,0
C00853,2026-06-30,28,Wellington,26,4603,0.826,0.234,7914,2061,3408,92,0.96,0.0,0.455,0.415,0.066,0.067,0.014,0.045,12670,0.431,2,19,2,1,0
C00854,2026-06-30,53,Canterbury,167,14796,0.663,0.147,86307,55170,2663,55,0.733,0.0,0.462,0.345,0.11,0.057,0.136,0.293,129282,0.226,5,14,5,0,0
C00855,2026-06-30,44,Waikato,76,6726,0.924,0.038,15537,5896,4048,76,0.729,0.119,0.387,0.354,0.058,0.04,0.006,0.099,261586,0.202,5,17,5,0,0
C00856,2026-06-30,37,Auckland,85,5410,0.818,0.102,16869,8332,2294,63,0.817,0.079,0.482,0.307,0.048,0.057,0.044,0.1,137237,0.279,3,16,4,0,0
C00857,2026-06-30,34,Auckland,32,4913,0.826,0.143,26644,12667,2695,71,0.732,0.087,0.45,0.291,0.06,0.063,0.058,0.108,0,0.21,3,15,4,0,0
C00858,2026-06-30,40,Bay of Plenty,73,6699,0.748,0.059,10331,2877,5862,86,0.813,0.0,0.452,0.405,0.114,0.031,0.097,0.0,37758,0.767,1,30,3,0,0
C00859,2026-06-30,32,Canterbury,1,3576,0.842,0.233,5298,2276,2659,69,0.862,0.064,0.401,0.427,0.031,0.057,0.088,0.031,6565,0.41,2,24,1,1,0
C00860,2026-06-30,35,Wellington,99,5073,1.0,0.173,16209,9516,2743,62,0.846,0.037,0.521,0.221,0.094,0.1,0.088,0.028,305280,0.259,4,24,4,0,0
C00861,2026-06-30,57,Other,130,4559,0.349,0.33,9108,4310,2712,16,0.297,0.383,0.45,0.245,0.018,0.024,0.086,0.065,31976,0.332,20,11,1,0,0
C00862,2026-06-30,66,Bay of Plenty,141,4015,0.431,0.341,17945,8669,2513,15,0.382,0.405,0.474,0.191,0.037,0.011,0.121,0.099,28246,0.236,22,8,2,1,0
C00863,2026-06-30,28,Other,11,2500,0.649,0.182,2929,779,1728,53,1.0,0.008,0.478,0.392,0.022,0.092,0.078,0.099,14574,0.178,4,20,3,0,0
C00864,2026-06-30,53,Other,109,4194,0.519,0.323,7702,3729,2112,5,0.415,0.437,0.397,0.33,0.034,0.055,0.042,0.046,12297,0.036,32,9,4,0,0
C00865,2026-06-30,18,Waikato,6,4364,0.705,0.208,5317,2178,2754,81,0.976,0.025,0.524,0.364,0.027,0.09,0.044,0.004,14306,0.337,8,23,2,1,0
C00866,2026-06-30,18,Waikato,6,3257,0.744,0.25,3665,959,2593,67,0.883,0.0,0.346,0.358,0.044,0.085,0.0,0.0,30261,0.401,2,27,3,0,1
C00867,2026-06-30,38,Other,109,8268,0.597,0.243,7854,1938,7384,81,0.941,0.135,0.443,0.465,0.061,0.035,0.074,0.04,65939,0.824,1,27,5,1,0
C00868,2026-06-30,37,Wellington,109,3857,0.836,0.055,21983,9485,2007,65,0.823,0.073,0.491,0.21,0.029,0.087,0.06,0.051,167613,0.344,4,20,3,0,0
C00869,2026-06-30,22,Waikato,9,4013,0.806,0.293,4927,536,2589,79,0.88,0.036,0.421,0.395,0.0,0.078,0.056,0.024,5685,0.357,4,12,2,0,0
C00870,2026-06-30,29,Bay of Plenty,10,3286,0.721,0.283,2245,691,2839,87,0.976,0.043,0.354,0.417,0.017,0.112,0.066,0.003,16976,0.319,2,22,1,1,0
C00871,2026-06-30,23,Bay of Plenty,24,8998,0.589,0.165,4557,555,8248,111,0.938,0.104,0.38,0.508,0.126,0.044,0.083,0.0,0,0.742,2,24,3,0,0
C00872,2026-06-30,51,Waikato,111,14533,0.65,0.172,142008,118420,5109,61,0.728,0.014,0.482,0.319,0.137,0.039,0.129,0.32,0,0.255,4,19,5,0,0
C00873,2026-06-30,32,Waikato,125,6020,0.814,0.173,13896,7291,3432,75,0.776,0.04,0.438,0.316,0.026,0.049,0.009,0.079,151618,0.313,5,16,4,0,0
C00874,2026-06-30,38,Waikato,97,7197,0.843,0.104,14027,7845,5079,68,0.869,0.006,0.55,0.251,0.052,0.041,0.001,0.017,179637,0.341,5,9,4,0,0
C00875,2026-06-30,32,Waikato,50,7546,0.633,0.174,12502,2265,5631,97,0.899,0.082,0.44,0.469,0.096,0.003,0.099,0.043,228273,0.711,4,24,4,1,0
C00876,2026-06-30,60,Auckland,140,4256,0.439,0.27,20804,9554,2278,24,0.241,0.391,0.495,0.193,0.0,0.023,0.11,0.012,17755,0.159,27,0,1,0,0
C00877,2026-06-30,34,Auckland,35,3919,0.564,0.183,2769,1264,3144,73,1.0,0.03,0.391,0.379,0.053,0.121,0.057,0.015,8905,0.393,6,17,2,1,0
C00878,2026-06-30,34,Bay of Plenty,52,3040,0.84,0.299,4037,1827,2221,55,0.832,0.031,0.487,0.284,0.013,0.067,0.0,0.0,15539,0.579,4,23,2,0,1
C00879,2026-06-30,44,Waikato,76,8188,0.628,0.176,9432,1773,6695,84,0.936,0.064,0.482,0.42,0.156,0.012,0.065,0.0,165306,0.54,3,17,2,0,0
C00880,2026-06-30,20,Bay of Plenty,2,3295,0.723,0.219,2151,563,2451,64,0.857,0.0,0.486,0.453,0.022,0.116,0.045,0.041,0,0.316,3,27,3,0,0
C00881,2026-06-30,62,Other,90,3393,0.464,0.281,12156,5714,1705,18,0.298,0.382,0.48,0.253,0.024,0.036,0.182,0.074,31709,0.008,18,0,1,1,0
C00882,2026-06-30,35,Other,79,6261,0.682,0.285,8277,611,6565,103,0.938,0.051,0.447,0.495,0.139,0.0,0.103,0.04,52743,0.691,2,26,4,2,0
C00883,2026-06-30,54,Wellington,140,4320,0.345,0.321,15064,6974,2298,5,0.295,0.414,0.529,0.199,0.025,0.015,0.109,0.028,34056,0.217,17,3,2,0,0
C00884,2026-06-30,37,Waikato,79,7025,0.679,0.22,16084,2491,5918,69,0.792,0.057,0.402,0.486,0.092,0.056,0.103,0.071,68572,0.559,2,31,3,0,0
C00885,2026-06-30,18,Canterbury,5,3319,0.862,0.291,4657,2062,3145,82,0.861,0.044,0.436,0.37,0.038,0.097,0.071,0.077,5010,0.407,3,27,3,1,0
C00886,2026-06-30,32,Wellington,27,2997,0.744,0.244,2537,436,2326,70,0.94,0.09,0.387,0.388,0.05,0.07,0.066,0.076,6052,0.34,3,15,2,0,0
C00887,2026-06-30,40,Auckland,127,8612,0.537,0.255,16336,3471,7581,100,0.9,0.102,0.471,0.487,0.108,0.05,0.073,0.035,0,0.431,2,18,5,4,1
C00888,2026-06-30,28,Canterbury,1,3465,0.734,0.201,2604,1070,2319,56,0.783,0.0,0.431,0.431,0.066,0.096,0.0,0.064,9405,0.413,3,23,2,1,0
C00889,2026-06-30,25,Bay of Plenty,14,2576,0.842,0.316,2859,1283,1831,72,0.873,0.061,0.509,0.292,0.029,0.113,0.004,0.029,0,0.342,4,29,1,0,0
C00890,2026-06-30,47,Canterbury,131,16889,0.514,0.29,100240,80700,6530,46,0.878,0.013,0.488,0.334,0.105,0.069,0.11,0.219,173049,0.058,5,13,6,0,0
C00891,2026-06-30,38,Other,87,8036,0.538,0.129,6650,691,6085,94,0.829,0.135,0.406,0.522,0.135,0.029,0.12,0.031,57075,0.742,1,27,5,1,1
C00892,2026-06-30,26,Auckland,69,6643,0.914,0.197,12920,4517,4066,54,0.86,0.086,0.462,0.331,0.079,0.089,0.009,0.067,157335,0.387,3,20,5,0,0
C00893,2026-06-30,18,Auckland,1,4275,0.626,0.285,2963,502,3116,84,0.809,0.0,0.489,0.299,0.008,0.11,0.024,0.042,3690,0.37,2,26,1,0,1
C00894,2026-06-30,44,Waikato,74,7029,0.835,0.157,14889,7612,3741,48,0.864,0.009,0.511,0.259,0.058,0.077,0.021,0.082,0,0.234,2,21,3,0,0
C00895,2026-06-30,27,Waikato,8,3872,0.629,0.331,2724,911,2635,66,0.96,0.037,0.424,0.265,0.011,0.091,0.05,0.063,3876,0.482,4,28,2,0,0
C00896,2026-06-30,28,Waikato,66,8200,0.773,0.223,5255,443,8648,110,0.902,0.052,0.339,0.471,0.146,0.051,0.071,0.025,52112,0.759,2,23,5,4,0
C00897,2026-06-30,23,Canterbury,23,2310,0.675,0.281,2673,616,2249,74,0.901,0.095,0.443,0.304,0.067,0.072,0.034,0.041,5119,0.438,5,21,3,1,0
C00898,2026-06-30,29,Other,9,3451,0.801,0.219,2446,606,2848,66,0.943,0.03,0.508,0.383,0.038,0.053,0.054,0.067,12132,0.397,3,14,2,1,0
C00899,2026-06-30,56,Wellington,187,14663,0.541,0.22,174413,142844,5337,52,0.773,0.027,0.467,0.33,0.087,0.045,0.137,0.252,305233,0.23,5,17,5,0,0
